"species","Id_species","beta_intercept","beta_temp","beta_prec","beta_sais_temp","beta_sais_prec","beta_pet","beta_cwd","beta_ndm","lambda_1","lambda_2"
"Grewia calvata",395,-12.2261736115282,0.157142386102638,0.727948710764196,1.3566871598742,4.35317823636827,-0.386689311658186,-9.0625119903309,-0.850132835006757,-1.28289309843127,0.921139570047814
"Xyloolaena richardii",396,-22.1389063957643,35.4327446187877,6.11357042734238,-0.372134532977632,2.80418873727126,-46.2519168267479,-5.10371667989819,-0.590309110179647,-1.10500986181721,1.72972531968954
"Acacia pinnata",397,-48.0419718541313,34.4458566691925,23.0888488315908,-2.74378656690534,24.1577679120639,-22.4322709547664,-29.7739162908242,-5.39473496366718,-4.02131534466829,8.09002366737928
"Tabernaemontana mocquerysii",398,-28.023903585431,43.1096493584845,7.17473879004626,0.311977610835138,0.606894398739366,-70.110286873088,9.39288421787846,-3.93926805888872,-2.06616340789839,0.659332314636755
"Olax andronensis",399,-31.4458818868906,-3.64933014804774,-2.58379316195751,-6.46044577583493,19.9450117477268,17.0610483143403,-40.8192002549221,-6.82638923709455,-3.5935247364895,3.59249961862322
"Erythroxylum pervillei",400,-34.7704193001578,0.0140759564738225,-2.72182018069753,-24.8115476402565,31.0956696007553,17.2959412959394,-58.8475987698024,-9.82633890785116,-3.75673655558304,-2.82012824319939
"Potameia thouarsii",401,-18.2875365085833,11.2905487746367,-0.988531605287342,3.66224607742658,2.06214391787169,-19.3780443780369,-10.0247638107755,1.62274569051642,-0.649206721786437,-0.710114932431885
"Polyscias boiviniana",402,-14.3083842970726,8.49063611727488,2.27985947174744,-1.08650251627183,1.85585785244796,-10.3796525174997,-9.73590377150064,-0.709038648456639,-1.14269271275401,-0.0334968806281924
"Barleria humbertii",403,-25.923524657956,1.6341925086635,8.18406497531163,-7.5890437086813,15.2601838313013,-5.20406594672681,-17.7927915747536,-0.576045769436388,-1.21389316055975,-0.0661115169857451
"Triumfetta pilosa",404,-41.8005752844931,82.6208555661798,25.0492659852054,21.0905420288263,22.742020927604,-79.0076195063611,7.16288783529132,-6.04134751357289,3.09164240710869,-0.984055483313281
"Triumfetta rhomboidea",405,-22.9090291160545,23.9512563762613,6.51585919789145,10.0123610322501,16.2246858766011,-14.2374169252924,-21.5015647670925,6.91279166425092,3.53313708232658,1.58664739417043
"Cucumis melo",406,-36.3488819718357,38.1354951896182,9.38513715834954,-13.7014947654543,22.9066515138176,-52.921947350096,12.6485925314123,-40.3215141608235,-0.738371348070875,1.79238022322502
"Erythroxylum boinense",407,-47.498341420027,-33.9158588049964,19.3851109494009,-13.7502398062375,33.1198539982274,74.3615159054201,-82.9282566451981,-5.0443096395838,-5.05891159109801,-2.67491544247114
"Abrus precatorius",408,-37.9312685326471,28.0500003635128,15.8482070017793,-8.38554618350958,9.62138151670924,-24.643424825641,-27.7208874776475,-5.93717321307222,-2.36698154682546,-3.273993924335
"Asclepias fruticosus",409,-36.5444873531246,10.5123295196642,12.1048371556239,-5.036841451176,30.5804119225843,1.47171748937172,-36.7155805499122,-9.83130119536844,-4.94708189520755,0.592886297200651
"Tabernaemontana crassifolia",410,-14.1524323808179,6.86453273795585,-0.515483437815362,-1.49289978274263,-0.341896865688759,-5.23176428938552,-9.05987257839919,0.414350555731365,-3.25483017551998,0.503250900276686
"Dypsis thouarsiana",411,-37.9128145529352,45.091492453802,17.8527508644539,9.46280473836165,23.3349708984547,-45.029206041113,-18.704823863408,2.60171096987691,-3.76294123406993,-3.21921033953153
"Buddleja madagascariensis",412,-30.109939544079,26.8259283724552,12.473297532081,-1.29218653599825,20.638264872057,-27.0737705795062,-14.6398591028546,-10.6814780052242,-0.593541380538042,-3.44595048240734
"Fernandoa madagascariensis",413,-50.2447225653759,-1.95912059526505,22.7827184043926,16.6815119333208,29.8485568741548,-8.26673114794322,-20.496631268106,-4.36648110301996,-4.05875701834355,-2.14501017047807
"Macaranga oblongifolia",414,-58.4611921555896,16.7393867321594,16.8009597783904,-9.0229213510098,24.0719768662229,-20.6640139155877,-9.27805625640504,-42.6460004941984,-3.77002497290705,-2.28970573985559
"Tambourissa parvifolia",415,-29.4842386401934,-12.7135708001021,12.3386190691849,-6.49401127615671,4.50641030027158,21.3451305960737,-8.38421704026458,-10.4630785772845,-5.68101442227106,-2.554714062913
"Ficus melleri",416,-21.0383320773339,9.9369251118471,1.10356828358051,-10.9753178017577,1.98132670080569,-19.0395786366332,21.9714273256728,-26.771407208438,-4.13621905280472,-0.912779071181956
"Lygodium lanceolatum",417,-43.9684080723851,-14.9111156302928,18.5283723943996,-13.6783563520038,14.162081537629,32.0250109132724,-54.6698557801503,1.20987897282657,-3.8761842887544,0.149047240530766
"Mimosa latispinosa",418,-24.6406548767228,4.11201262768313,-3.34437825740848,-1.99618375919625,3.20762394335873,-11.0892356661934,-5.96507601569542,-9.80815956445139,-2.73000867364265,-1.45351031969867
"Potameia reticulata",419,-52.3935004042433,-62.9822116403524,39.0346616848459,24.4101620202279,9.5336353350802,72.0162785650349,-12.1159100307332,8.76048050951808,5.03129772953537,3.32322897072534
"Melicope madagascariensis",420,-31.9999436779416,-32.4089816057595,10.1398747347669,-13.9594180702881,20.3523188698838,69.5802350452263,-75.5228166872552,4.32151237625491,0.979356820529163,-0.248448190683204
"Beilschmiedia sary",421,-20.8943669674837,-9.60368711707149,10.90248772335,15.1505351886785,8.49126068514508,1.13417968507988,3.83799648383603,1.81737106515355,-1.14556002839406,0.897050880194335
"Noronhia linocerioides",422,-28.8934191055516,-8.89024932519952,12.4401316230068,13.9386367173772,0.301939502673758,-5.62936333527536,9.40357082969788,-0.810473289508151,-1.11276992700601,-2.29405475804878
"Polyalthia leandrii",423,-37.4295013899226,16.4846190502686,12.529493505588,9.08925575591412,-0.464048256471654,-43.3411009481183,-0.703755528925681,12.4986139113827,1.79799318508206,1.57145149549378
"Agauria salicifolia",424,-33.6417392877222,-41.4006168877338,15.4158788393918,6.16537646222318,13.6552013769851,61.381419608928,-34.5705175795621,0.713500282801639,4.44649380449098,1.89196593680569
"Rhodocolea telfairiae",425,-55.8398860195104,-32.3137831956184,27.2316951772436,17.5447591220372,15.9435654367322,51.2897465102529,-65.8882710599534,32.0528139567625,0.00829970351499667,-4.66738836254782
"Melhania ambovobeensis",426,-43.3841527888888,-35.3954385077067,3.33068833948308,6.30685415039919,-4.96572271569287,34.639659350064,-3.21183596781967,-13.9947284874067,5.07399586217791,-1.60975203354414
"Lactuca indica",427,-35.9579878738608,-14.8564281463121,1.74464215671072,3.58280877817055,2.14486348911546,-4.29800813997259,28.4221557916253,-24.2960751288269,2.12899867264432,1.77106397615996
"Weinmannia baehniana",428,-28.6257419828862,40.6930037379865,6.25882853762292,1.04894715178321,11.3231028391815,-60.966304206755,35.0546803421974,-27.9046585291913,-2.67621149936672,4.35596286677931
"Chrysalidocarpus pauciflorus",429,-22.2756683324322,36.2312028656607,10.0351946163436,12.9456705868929,6.63823726278907,-63.7308249846469,20.1622470515928,3.18217766524337,-0.385544714126444,3.05273925169551
"Rhodolaena acutifolia",430,-63.000713343215,55.7050206532621,23.6210996447559,29.4582351368951,6.5097492800162,-87.7357706504969,77.6040682395816,-30.6009080129985,-2.77776640418717,7.08472688640293
"Vitex vondrozensis",431,-28.2935186055478,73.7471135287754,9.10510791449342,25.4526972897858,11.1875346284548,-87.5607078054036,38.0288167836455,-4.33328123464729,1.91392978660138,4.8880439653443
"Dombeya ctenostegia",432,-40.5532012112125,4.14438486888364,19.2148954770945,74.6715276466994,5.40594113967386,-57.0740991979205,65.3583005583531,36.8526251648632,1.31451126110711,-3.54431508929368
"Gnidia danguyana",433,-40.4994243267067,4.58924724941915,14.7050312761006,50.6421693708991,17.2516799365682,-54.142755265163,72.1165299205419,-2.8564091423436,1.88754719235879,4.34652288890351
"Doratoxylon littorale",434,-42.0389698238788,33.8733413382415,14.1686919730032,48.9947938359333,10.9283436418933,-70.3010081151055,56.5242894453677,14.8762805436705,-5.5004785009713,0.622393588468247
"Mussaenda trichophlebia",435,-40.80695466208,43.569289957925,24.1917508393144,19.9596956314009,7.77054836586865,-51.2211374121151,28.6406009439913,-11.9473456457038,0.124993639483505,1.22534627445482
"Solanum erythrocanthum",436,-20.1880137694015,21.7835081663497,8.33763815488378,11.2139865701676,4.47908364286353,-29.9660443665425,21.7193015914385,-7.99454107056412,-0.606439837300937,0.834585502042888
"Kalanchoe beharensis",437,-47.7525567275332,-19.1095383882747,17.364041661314,15.2817941914464,43.6563403834306,19.1456075832968,-32.5610803385021,-10.4998891253861,-0.913044235815457,-3.73988847790418
"Allophylus arboreus",438,-6.72504701814601,3.26738615746124,0.0545164490520346,0.404818224469541,0.160571280607181,-6.36844520540609,-0.184668597782181,-0.932418364672756,-0.0152461679491757,0.142891934081035
"Asteropeia multiflora",439,-42.3136907131783,9.91454149269188,5.91247464846684,11.59082864831,-3.97461476574596,-73.4269202067535,87.1548309820217,-34.0873973641598,-0.099131482500514,-6.71827237057737
"Halleria ligustrifolia",440,-27.3745975331365,13.904812460578,4.97167375659562,-5.98335090338682,3.06840972714011,-29.7639069847537,-9.62753951543971,-2.23849001892971,-0.108835082151005,0.0632853493258387
"Psorospermum fanerana",441,-42.4126262845716,14.7530934316921,13.999139118876,16.5986680131866,3.03624494625052,-60.711880994524,34.0981856490941,0.899982948848925,-3.87649852456501,-4.21645352137573
"Oncostemum humbertianum",442,-11.2199134117153,2.16038863049794,-1.965585161759,-3.15328765445164,3.81709302643933,-0.24687551484572,-14.2062766272975,-1.8894468676514,0.264579947067631,-0.189023928153271
"Pandanus concretus",443,-20.7660481879508,18.2959972196806,-3.5507143346154,-10.5271954170099,6.14904704769048,-17.840760947203,-7.39508723510023,-12.8403965890727,1.71476316249301,-4.61497161894516
"Potameia crassifolia",444,-23.1029094329212,34.3385108272409,-4.1103328200834,2.13445034940624,4.4263942927284,-42.5690432147187,15.8066543737774,-19.3676901787167,3.37631574774694,-0.37441973924414
"Weinmannia multiflora",445,-19.9712882232354,4.77008862239172,-4.04999280340938,2.05311374715824,6.11447958686209,-6.55416738921229,-15.6741756758488,-4.04704827295576,0.735604471042357,0.388503259712573
"Brochoneura vouri",446,-19.457862073669,13.4388380586657,-2.71731923399249,1.43413119448036,1.61059595639199,-17.4643682022633,-11.7281353015157,-1.71063736510335,1.39172723168725,0.154394131072288
"Chloroxylon faho",447,-36.5101369492119,29.6262673853429,-10.8359469707275,-1.93388729825204,-8.0278074882033,-40.1291107573502,32.002073552684,-25.1680242333606,0.868655648604686,-2.60531761280265
"Paropsia madagascariensis",448,-57.9710218396801,70.0924422534253,-9.30999056658348,-22.746209824246,-5.2113742060117,-52.1394762090447,-34.8169514859194,-5.37836543612823,-1.84749004765949,2.1655876813822
"Carissa madagascariensis",449,-15.8525135763412,26.0508426711288,-1.68683308140274,-7.29181211674233,1.80756884838905,-35.7213600904283,2.93392846196826,-9.83576950857771,1.65141958784787,-1.30295440854827
"Cryptostegia grandiflora",450,-24.266473942001,21.2626986138821,-2.73685754920438,1.51633443960949,3.1484236061359,-25.365537800147,-20.6423285308994,1.66588754495399,0.0355970138820837,0.141904088588389
"Dichrostachys tenuifolia",451,-17.8505334873711,14.0005494338084,-2.91690257379299,-2.52779177238709,-2.8945402666768,-14.3084600709591,-7.5937594769766,-0.289390718149313,-0.854239843368764,0.936533037072615
"Cryptocarya trianthera",452,-22.8753790377952,29.186809238173,-1.0424375865815,-19.6268404443105,3.27566772287532,-44.1478601563994,24.3390993064119,-34.3214553236798,1.34344893373678,1.28485179747905
"Dillenia triquetra",453,-28.2596812881929,43.0109196167919,0.335866074919093,3.73337922747257,3.08089535503896,-47.7478201036364,-13.4365171354815,6.367460841148,4.32791350273645,1.77759920116151
"Uapaca littoralis",454,-20.5634969051005,32.7799135018439,-0.0916214758632981,-4.90370956049804,0.755993989607451,-34.0123798818437,-2.75535535520681,-2.44867870406844,5.59055618228145,2.04874539867463
"Symphonia clusioides",455,-36.3688467040031,67.1553064893207,-2.52217180583367,-3.10630228903615,8.83287853806216,-75.0462438755801,1.91313998004258,-15.3933080620156,6.51528335416445,0.972403365571555
"Cynometra commersoniana",456,-23.8869413239904,20.9840495968784,-2.96829764882705,-11.0389862387321,-4.44481777689062,-35.0377260493913,1.36260369137495,-7.63307063451689,3.06436563147079,-2.09755514239986
"Sterculia tavia",457,-41.5152036596207,30.2618942579369,-8.57537045571706,15.1201940979765,-8.37161937849314,-44.6522921457481,23.0331140314741,-2.43429526841669,6.48910971258606,5.0311106498055
"Mostuea brunonis",458,-27.2062827910804,17.9243097099664,3.73439186395051,5.1275153148454,-0.627897173296285,-22.1100542352652,-5.63413058699795,-3.00432903667582,1.99617065740827,-1.03320931582764
"Syzygium emirnense",459,-40.7917922122008,62.5590425551942,10.2346355668032,10.7070488215731,-2.23252088785456,-60.29649546856,8.08556300379483,0.595440717136154,1.55124808028241,-6.07692186665007
"Citrus aurantium",460,-59.3776000128077,-28.9776434888611,-24.2591052177194,11.4785879843607,-23.9590420260054,3.45027497808705,51.6768934209766,-17.0220719635756,-3.90055295035684,4.54823018285997
"Terminalia rufovestita",461,-37.0873656890993,58.8934253588515,-0.297955260824313,7.16039053959951,10.5517583136201,-61.9319125753358,-22.7456930942387,9.728399828532,6.082289231832,-3.8939197103025
"Agelaea pentagyna",462,-51.0601528071166,52.3738867275801,0.463574243973363,-2.02965111550661,16.8748254524649,-79.5967121093591,-22.0326977427128,-8.7467176379624,3.08848284172638,-1.02385336500584
"Potameia antevaratra",463,-37.2064396720113,32.2165693392348,5.03174055011144,-3.88977365346923,33.9391327697481,-34.8837908372866,-29.5100523869303,-13.7544271858589,2.14569624521729,-4.80389902159446
"Danais ligustrifolia",464,-29.710852651028,20.6741567138061,11.9153549338605,22.071246444487,7.26866412873419,-30.6815839808172,-10.5832630742304,23.6984252700238,-0.555792049433051,-5.25300332027687
"Myristica voury",465,-19.9214011764321,9.18788298235723,-1.64215186218882,0.170897153500755,13.0318293580953,-10.4515449943445,-14.0645600387587,-7.80367271450073,2.47530572066219,-1.56352882964607
"Cinnamosma madagascariensis",466,-24.1773134129051,34.8163392053744,2.0958696397951,-0.911153707422356,17.1157878233302,-40.0143312766331,-4.46909851419492,-14.5146951434137,2.37641819797569,-4.01606579924576
"Croton mongue",467,-28.8083866112961,43.8197169590528,-1.13546217600031,-1.70268238877569,8.58414169616395,-45.8386129509393,-9.5157202500978,-4.62310188389578,6.792894932633,-0.328057778608907
"Capurodendron perrieri",468,-42.3216353343749,31.3403666854208,-8.25930246695361,-31.0887820692,14.6435731176745,-30.9640072274331,-39.3463465637212,-20.9613840036616,5.61760275821943,-2.8095707218629
"Carissa sessiliflora",469,-29.7662463315811,24.4407835189792,0.129946863016169,-10.2666792386476,14.4600729415408,-3.51622482580307,-39.4023022870979,-2.96530266037654,-3.4392317456975,-5.8089060396449
"Albizia lebbeck",470,-35.0260673361536,50.5896323943962,-4.50809278050765,-23.7141841843161,8.65085403445709,-61.2117699341413,-3.93373972124311,-24.7457051874782,6.83833514897295,-0.0011130821099338
"Cabucala erythrocarpa",471,-59.9510225626506,79.437121516743,-10.754424521746,-36.8286052744042,31.9076383428432,-57.8233388738752,-77.0008252914725,-17.9624394073121,-0.634669591722365,-5.28541534967202
"Canthium buxifolium",472,-23.147283408579,-6.94803525742818,1.16330587143732,-9.16784913534884,3.84745593141957,6.48559189462861,-17.3815177082822,5.94204930490369,3.67532354166452,-0.726765232794821
"Asplenium nidus",473,-42.3310701095775,16.1441685575067,6.5321618438679,-12.6679840218112,4.01672996320454,-12.2163034962677,-43.5416237943815,10.8163034254086,5.10693293909314,-5.96445206723144
"Oncostemum leprosum",474,-26.9430060287392,-13.9418123724934,-0.00952195553021582,-17.9582977243801,14.2927199096337,44.8985700239982,-61.6070437141264,8.28689535701777,5.13406548753391,6.34355509572653
"Turraea maculata",475,-25.9660925683504,9.97855606380284,-2.37638374162149,-21.4201434616991,10.773401330245,-0.640463427460878,-1.14982149422997,-35.4761707816634,1.40355765930535,0.767664996243127
"Quivisianthe papinae",476,-42.600423202756,58.5127633962069,-4.45203710577347,-11.2996207862057,15.5553733912049,-71.5775803679054,45.7125167514338,-58.0132557384178,-5.15642839741778,1.77392162579869
"Fernandoa coccinea",477,-35.0147034533002,39.0712198871704,-3.93707787428175,-25.8613318621364,21.7770812852082,-17.1429399037329,-29.4639299728445,-24.3199275842663,0.588899726201597,1.68497186731751
"Ixora leptoclada",478,-26.8613433156018,16.8121487502663,-3.85721769174283,-16.5822747728839,13.2056526989587,4.00637237519796,-33.4084408162611,-2.12588691672627,0.739994000303381,5.80919011900631
"Cabucala penduliflora",479,-29.3788800817402,28.3295666343435,-3.71178370410581,-14.2350248133355,6.97357558331497,-11.0020233179527,-16.1890637936857,-6.15301405077199,6.32966153064164,-0.0762318425840801
"Ehretia trichocalyx",480,-28.6694309775422,-2.64817984724685,-4.22791526969575,-27.5773996445405,18.2136419998601,31.7673069480084,-53.9508206502085,-7.13818454552909,4.83749681401543,1.87335011591616
"Dombeya danguyi",481,-32.9845396624616,4.99303787769811,-4.8615545650867,-26.7273546737231,11.6345308138688,-13.4386986438398,17.8066369597557,-36.507554939567,7.01044180238659,3.97387016697785
"Terminalia taliala",482,-45.1792388827374,-28.7528793860813,-3.28401595936311,-34.5438816508422,-0.202780370194704,57.5812709569816,-27.7913575852745,-10.6289896592714,-3.07537727589088,-5.41522424888636
"Neoapaloxylon mandrarense",483,-44.0544074940832,-21.3273531631355,-0.363555938948567,-21.2281539396644,-3.32610988092223,53.854003249145,-22.7564511610384,-1.29932923240497,-5.03234231493497,0.372800315243926
